MCQ,49895971,84,3,0,0,JAVA,37421978.25,12473992.75,0,4
MCQ,37791315,89,1,0,0,JAVA,28343486.25,9447828.75,0,4
MCQ,56155155,75,1,0,0,C,42116366.25,14038788.75,0,4
MCQ,10023824,90,1,0,0,C++,7517868,2505956,0,2
MCQ,67129473,116,3,0,0,C++,50347104.75,16782368.25,0,4
MCQ,28732939,84,2,0,0,C,21549704.25,7183234.75,0,4
MCQ,59543812,111,3,0,0,JAVA,44657859,14885953,0,6
MCQ,67448432,82,0,0,0,JAVA,50586324,16862108,0,4
MCQ,3206588,118,1,0,0,C,2404941,801647,0,6
MCQ,66904473,72,4,0,0,C,50178354.75,16726118.25,0,6
MCQ,49234698,70,0,0,0,C++,36926023.5,12308674.5,0,2
MCQ,85304889,95,0,0,0,C,63978666.75,21326222.25,0,4
MCQ,47778823,70,2,0,0,C++,35834117.25,11944705.75,0,4
MCQ,1338876,73,5,0,0,C++,1004157,334719,0,2
MCQ,63181366,71,1,0,0,C++,47386024.5,15795341.5,0,4
MCQ,61727466,91,5,0,0,C++,46295599.5,15431866.5,0,4
MCQ,79498278,87,4,0,0,C++,59623708.5,19874569.5,0,6
MCQ,30995688,85,2,0,0,JAVA,23246766,7748922,0,6
MCQ,87510158,61,2,0,0,JAVA,65632618.5,21877539.5,0,6
MCQ,46844957,69,0,0,0,C,35133717.75,11711239.25,0,4
MCQ,74474528,73,2,0,0,C,55855896,18618632,0,6
MCQ,76952543,107,0,0,0,C++,57714407.25,19238135.75,0,6
MCQ,13257369,90,0,0,0,C,9943026.75,3314342.25,0,4
MCQ,74406975,120,2,0,0,C,55805231.25,18601743.75,0,6
MCQ,625290,112,3,0,0,JAVA,468967.5,156322.5,0,2
MCQ,67988860,94,2,0,0,C,50991645,16997215,0,6
MCQ,74929603,90,3,0,0,C,56197202.25,18732400.75,0,6
MCQ,88645415,117,0,0,0,C,66484061.25,22161353.75,0,6
MCQ,89065081,80,5,0,0,JAVA,66798810.75,22266270.25,0,4
MCQ,66463545,63,0,0,0,JAVA,49847658.75,16615886.25,0,4
MCQ,6225375,114,0,0,0,C,4669031.25,1556343.75,0,6
MCQ,13828061,90,5,0,0,C++,10371045.75,3457015.25,0,4
MCQ,3156813,115,2,0,0,JAVA,2367609.75,789203.25,0,4
MCQ,77069476,106,3,0,0,C,57802107,19267369,0,6
MCQ,32090511,102,0,0,0,C,24067883.25,8022627.75,0,6
MCQ,88799589,94,0,0,0,JAVA,66599691.75,22199897.25,0,6
MCQ,8329338,112,1,0,0,JAVA,6247003.5,2082334.5,0,2
MCQ,832830,78,5,0,0,C++,624622.5,208207.5,0,6
MCQ,73899586,82,0,0,0,JAVA,55424689.5,18474896.5,0,4
MCQ,55580437,115,5,0,0,C,41685327.75,13895109.25,0,6
MCQ,51759185,115,5,0,0,C,38819388.75,12939796.25,0,4
MCQ,47396288,76,2,0,0,JAVA,35547216,11849072,0,4
MCQ,75469595,62,1,0,0,JAVA,56602196.25,18867398.75,0,6
MCQ,40497463,63,3,0,0,C++,30373097.25,10124365.75,0,2
MCQ,31768646,106,3,0,0,JAVA,23826484.5,7942161.5,0,2
MCQ,43816761,103,1,0,0,JAVA,32862570.75,10954190.25,0,6
MCQ,88244730,83,2,0,0,C,66183547.5,22061182.5,0,2
MCQ,81613033,63,5,0,0,JAVA,61209774.75,20403258.25,0,6
MCQ,24091907,74,5,0,0,C,18068930.25,6022976.75,0,6
MCQ,6996971,69,3,0,0,JAVA,5247728.25,1749242.75,0,4
MCQ,57136074,97,3,0,0,JAVA,42852055.5,14284018.5,0,2
MCQ,65880442,72,2,0,0,C++,49410331.5,16470110.5,0,4
MCQ,3663911,107,5,0,0,JAVA,2747933.25,915977.75,0,6
MCQ,40928896,99,5,0,0,C,30696672,10232224,0,4
MCQ,54420529,65,2,0,0,C++,40815396.75,13605132.25,0,4
MCQ,48759493,107,3,0,0,C,36569619.75,12189873.25,0,6
MCQ,23522771,116,2,0,0,C,17642078.25,5880692.75,0,2
MCQ,53387847,98,0,0,0,JAVA,40040885.25,13346961.75,0,4
MCQ,65520514,115,0,0,0,JAVA,49140385.5,16380128.5,0,4
MCQ,63447166,65,0,0,0,C,47585374.5,15861791.5,0,4
MCQ,13719421,68,2,0,0,JAVA,10289565.75,3429855.25,0,2
MCQ,74061662,72,3,0,0,C,55546246.5,18515415.5,0,4
MCQ,79480808,104,4,0,0,C,59610606,19870202,0,6
MCQ,52913439,86,5,0,0,C++,39685079.25,13228359.75,0,6
MCQ,78904000,79,5,0,0,C++,59178000,19726000,0,6
MCQ,58166969,61,2,0,0,C++,43625226.75,14541742.25,0,2
MCQ,75027892,89,4,0,0,C++,56270919,18756973,0,2
MCQ,34521640,93,2,0,0,C++,25891230,8630410,0,4
MCQ,12111019,74,2,0,0,C,9083264.25,3027754.75,0,2
MCQ,16614738,82,4,0,0,JAVA,12461053.5,4153684.5,0,4
MCQ,58821664,75,1,0,0,C,44116248,14705416,0,2
MCQ,86139275,63,0,0,0,JAVA,64604456.25,21534818.75,0,2
MCQ,1478022,78,5,0,0,C++,1108516.5,369505.5,0,6
MCQ,35116918,62,1,0,0,JAVA,26337688.5,8779229.5,0,4
MCQ,30953440,85,2,0,0,C,23215080,7738360,0,2
MCQ,76238922,119,5,0,0,C++,57179191.5,19059730.5,0,2
MCQ,20276812,78,2,0,0,JAVA,15207609,5069203,0,6
MCQ,62736522,94,0,0,0,JAVA,47052391.5,15684130.5,0,2
MCQ,1777437,104,4,0,0,C,1333077.75,444359.25,0,6
MCQ,12604171,112,4,0,0,C++,9453128.25,3151042.75,0,4
MCQ,75889703,60,5,0,0,C,56917277.25,18972425.75,0,2
MCQ,75059757,76,0,0,0,C,56294817.75,18764939.25,0,4
MCQ,78748255,102,0,0,0,C++,59061191.25,19687063.75,0,4
MCQ,64941642,103,1,0,0,C++,48706231.5,16235410.5,0,4
MCQ,66252643,119,3,0,0,JAVA,49689482.25,16563160.75,0,6
MCQ,49688113,73,0,0,0,C,37266084.75,12422028.25,0,4
MCQ,35335985,105,2,0,0,JAVA,26501988.75,8833996.25,0,4
MCQ,28681059,92,5,0,0,JAVA,21510794.25,7170264.75,0,6
MCQ,73754280,83,1,0,0,C,55315710,18438570,0,4
MCQ,49152772,114,3,0,0,JAVA,36864579,12288193,0,2
MCQ,9818875,97,2,0,0,JAVA,7364156.25,2454718.75,0,2
MCQ,44349113,62,4,0,0,C,33261834.75,11087278.25,0,4
MCQ,5799029,116,3,0,0,C,4349271.75,1449757.25,0,6
MCQ,39758022,101,1,0,0,JAVA,29818516.5,9939505.5,0,2
MCQ,79967669,85,1,0,0,C++,59975751.75,19991917.25,0,2
MCQ,61701563,86,3,0,0,C++,46276172.25,15425390.75,0,2
MCQ,19348685,61,2,0,0,C++,14511513.75,4837171.25,0,4
MCQ,13086435,91,0,0,0,C++,9814826.25,3271608.75,0,2
MCQ,7701396,112,0,0,0,C,5776047,1925349,0,2
MCQ,11419802,115,4,0,0,JAVA,8564851.5,2854950.5,0,2
MCQ,65893808,84,3,0,0,JAVA,49420356,16473452,0,4
MCQ,73404477,89,1,0,0,JAVA,55053357.75,18351119.25,0,4
MCQ,65556050,75,1,0,0,C,49167037.5,16389012.5,0,4
MCQ,72990008,90,1,0,0,C++,54742506,18247502,0,2
MCQ,71737280,116,3,0,0,C++,53802960,17934320,0,4
MCQ,65763146,84,2,0,0,C,49322359.5,16440786.5,0,4
MCQ,82411611,111,3,0,0,JAVA,61808708.25,20602902.75,0,6
MCQ,33111897,82,0,0,0,JAVA,24833922.75,8277974.25,0,4
MCQ,60427293,118,1,0,0,C,45320469.75,15106823.25,0,6
MCQ,41632740,72,4,0,0,C,31224555,10408185,0,6
MCQ,44282832,70,0,0,0,C++,33212124,11070708,0,2
MCQ,55487455,95,0,0,0,C,41615591.25,13871863.75,0,4
MCQ,29360550,70,2,0,0,C++,22020412.5,7340137.5,0,4
MCQ,3224642,73,5,0,0,C++,2418481.5,806160.5,0,2
